	query	target	id
38169	A0A2B7Z2F3	W9J4H7	77.8
38170	A0A2B7Z2F3	A0A0D2YGJ6	77.8
38171	A0A2B7Z2F3	L2FC28	77.7
38172	A0A2B7Z2F3	A0A2S6C2B0	77.6
38173	A0A2B7Z2F3	A0A395N0T1	77.6
38174	A0A2B7Z2F3	A0A0C4E9L8	77.6
38175	A0A2B7Z2F3	A0A1Y2VR85	77.6
38176	A0A2B7Z2F3	A0A2P5HRC7	77.6
38177	A0A2B7Z2F3	A0A1V1TC36	77.6
38178	A0A2B7Z2F3	A0A2T3YX01	77.6
38179	A0A2B7Z2F3	A0A136J8S2	77.5
38180	A0A2B7Z2F3	A0A4Z0YFK3	77.5
38181	A0A2B7Z2F3	A0A5N6KBE6	77.4
38182	A0A2B7Z2F3	A0A139GXZ0	77.4
38183	A0A2B7Z2F3	A0A2I0RJV3	77.3
38184	A0A2B7Z2F3	J3PH24	77.3
38185	A0A2B7Z2F3	F0X7T2	77.3
38186	A0A2B7Z2F3	M3CF66	77.2
38187	A0A2B7Z2F3	G2R1V2	77.1
38188	A0A2B7Z2F3	A0A6P8BIP6	77.0
38189	A0A2B7Z2F3	A0A423WGA7	77.0
38190	A0A2B7Z2F3	A0A395SP46	77.0
38191	A0A2B7Z2F3	A0A0G4KKU1	76.9
38192	A0A2B7Z2F3	A0A4Q4VBJ1	76.9
38193	A0A2B7Z2F3	A0A4Q4UNX4	76.7
38194	A0A2B7Z2F3	A0A3M9Y5X2	76.6
38195	A0A2B7Z2F3	A0A4Q4VQ69	76.6
38196	A0A2B7Z2F3	Q2H3S5	76.6
38197	A0A2B7Z2F3	A0A553HPK9	76.4
38198	A0A2B7Z2F3	A0A4Q4YSZ1	76.4
38199	A0A2B7Z2F3	A0A4V1XNJ5	76.4
38200	A0A2B7Z2F3	G4N5G7	76.4
38201	A0A2B7Z2F3	G4U5F6	76.3
38202	A0A2B7Z2F3	A0A4Q4TAX8	76.3
38203	A0A2B7Z2F3	A0A4Q4YUR7	76.3
38204	A0A2B7Z2F3	A0A090CAV9	76.3
38205	A0A2B7Z2F3	A0A423XHQ7	76.1
38206	A0A2B7Z2F3	A0A135V8D0	75.8
38207	A0A2B7Z2F3	A0A439D947	75.5
38208	A0A2B7Z2F3	A0A218ZHE2	75.4
38209	A0A2B7Z2F3	G2XHT3	75.1
38210	A0A2B7Z2F3	C9SS38	74.4
38211	A0A2B7Z2F3	W6Q7N2	74.1
38212	A0A2B7Z2F3	A0A423W9P7	73.0
38213	A0A2B7Z2F3	G2QME6	72.7
38214	A0A2B7Z2F3	A0A165CTU6	54.1
38215	A0A2B7Z2F3	A0A0B7F5J3	53.5
38216	A0A2B7Z2F3	A0A074S3I4	52.9
38217	A0A2B7Z2F3	A0A5C3KN19	52.7
38218	A0A2B7Z2F3	K5WGG5	52.7
38219	A0A2B7Z2F3	A0A0C3NHS8	52.6
38220	A0A2B7Z2F3	A0A1J8PQ85	52.4
38221	A0A2B7Z2F3	A0A1B7NGS0	52.4
38222	A0A2B7Z2F3	A0A1M2VA28	52.2
38223	A0A2B7Z2F3	A0A165ILZ5	52.2
38224	A0A2B7Z2F3	A0A2H3JSG5	52.2
38225	A0A2B7Z2F3	D8PVH1	52.1
38226	A0A2B7Z2F3	A0A165U9X1	52.1
38227	A0A2B7Z2F3	M2PWC9	52.0
38228	A0A2B7Z2F3	A0A0D0CSB1	51.9
38230	A0A2B7Z2F3	A0A0D7BBW7	51.9
38231	A0A2B7Z2F3	A0A286U5Q1	51.9
38232	A0A2B7Z2F3	M5GCQ7	51.9
38233	A0A2B7Z2F3	A0A060SVX6	51.9
38234	A0A2B7Z2F3	J4IBN1	51.9
38235	A0A2B7Z2F3	A0A1X6MWH7	51.8
38236	A0A2B7Z2F3	A0A5N5QNB3	51.8
38238	A0A2B7Z2F3	A0A550CU55	51.6
38239	A0A2B7Z2F3	A0A165F0M1	51.6
38240	A0A2B7Z2F3	V2WB91	51.5
38241	A0A2B7Z2F3	A0A5C3Q819	51.5
38242	A0A2B7Z2F3	A0A4S8M4X0	51.5
38243	A0A2B7Z2F3	A0A5C3NW19	51.5
38244	A0A2B7Z2F3	A0A0C9T9D2	51.4
38245	A0A2B7Z2F3	A0A4S4MTI8	51.4
38246	A0A2B7Z2F3	W4JTB1	51.3
38247	A0A2B7Z2F3	A0A2H3ETP7	51.3
38248	A0A2B7Z2F3	A0A5C3N508	51.3
38249	A0A2B7Z2F3	A0A371CLQ4	51.3
38250	A0A2B7Z2F3	A0A2A9N9H1	51.3
38251	A0A2B7Z2F3	A0A4R0RDJ8	51.3
38252	A0A2B7Z2F3	R7SWA7	51.3
38253	A0A2B7Z2F3	A0A4Q9PTL3	51.3
38254	A0A2B7Z2F3	S8FNA5	51.2
38255	A0A2B7Z2F3	K5XK42	51.2
38256	A0A2B7Z2F3	A0A5M3MJ52	51.2
38257	A0A2B7Z2F3	A0A2H3BQD5	51.2
38258	A0A2B7Z2F3	A0A5C3LYG0	51.1
38259	A0A2B7Z2F3	A0A401GA83	51.1
38260	A0A2B7Z2F3	A0A4Z0A149	51.0
38261	A0A2B7Z2F3	A0A1Q3EBI7	51.0
38262	A0A2B7Z2F3	A0A0D2NCE0	51.0
38263	A0A2B7Z2F3	A0A1Y2IML5	51.0
38264	A0A2B7Z2F3	A0A0L6X0R2	51.0
38265	A0A2B7Z2F3	A0A167P4E4	50.9
38266	A0A2B7Z2F3	A0A284QYF0	50.9
38267	A0A2B7Z2F3	A0A2G8SRN5	50.8
38268	A0A2B7Z2F3	A0A409VUL1	50.7
38269	A0A2B7Z2F3	A0A165VRV2	50.6
38270	A0A2B7Z2F3	A0A166DDH7	50.6
38271	A0A2B7Z2F3	A0A166GS67	50.5
38272	A0A2B7Z2F3	A0A067PQ89	50.5
38273	A0A2B7Z2F3	A0A164WSN9	50.4
38274	A0A2B7Z2F3	F8Q303	50.3
38275	A0A2B7Z2F3	A0A5B1QN96	50.0
38276	A0A2B7Z2F3	A0A369JI11	49.9
38277	A0A2B7Z2F3	A0A0H2RJ10	49.8
38278	A0A2B7Z2F3	A0A0C9T329	49.8
38279	A0A2B7Z2F3	A0A1Y2BZ16	49.8
38280	A0A2B7Z2F3	A0A5E3X2T7	49.6
38281	A0A2B7Z2F3	A0A4Y9YV70	49.6
38282	A0A2B7Z2F3	A0A4Y9YTF6	48.9
38283	A0A2B7Z2F3	A0A067N510	48.5
38284	A0A2B7Z2F3	A0A067SV84	47.9
38285	A0A5M9JVZ9	A0A395IKF8	95.0
38286	A0A5M9JVZ9	A0A4Z1KC62	94.3
38287	A0A5M9JVZ9	M7UID6	93.8
38288	A0A5M9JVZ9	W9CNQ9	93.7
38289	A0A5M9JVZ9	G2XS59	93.4
38290	A0A5M9JVZ9	A0A4Z1L148	93.2
38291	A0A5M9JVZ9	A0A4Y8D203	92.8
38292	A0A5M9JVZ9	A0A2S7P6M0	90.3
38293	A0A5M9JVZ9	H0ELG6	89.7
38294	A0A5M9JVZ9	A0A5N6KBE6	89.5
38295	A0A5M9JVZ9	A0A2S7QS87	89.3
38296	A0A5M9JVZ9	A0A1E1KHE7	88.1
38297	A0A5M9JVZ9	A0A559MAH0	85.6
38298	A0A5M9JVZ9	A0A370TVS3	85.4
38299	A0A5M9JVZ9	A0A5N5JXS7	84.2
38300	A0A5M9JVZ9	A0A507B7L9	84.1
38301	A0A5M9JVZ9	A0A517L855	84.1
38302	A0A5M9JVZ9	T0KZZ1	83.9
38303	A0A5M9JVZ9	A0A6A6Y0P5	83.8
38304	A0A5M9JVZ9	A0A5N5KQM7	83.8
38305	A0A5M9JVZ9	L2FC28	83.7
38306	A0A5M9JVZ9	A0A1J7JQ54	83.6
38307	A0A5M9JVZ9	R8BGK6	83.6
38308	A0A5M9JVZ9	G0RRS1	83.3
38309	A0A5M9JVZ9	A0A2T4BTG5	83.3
38310	A0A5M9JVZ9	A0A5Q4BJR1	83.3
38311	A0A5M9JVZ9	A0A175W4Q6	83.2
38312	A0A5M9JVZ9	A0A428PAC1	83.0
38313	A0A5M9JVZ9	A0A0C4E9L8	82.9
38314	A0A5M9JVZ9	A0A1Y2EKH6	82.9
38315	A0A5M9JVZ9	A0A420Y6G0	82.7
38316	A0A5M9JVZ9	A0A1W2TQY8	82.7
38317	A0A5M9JVZ9	A0A194UX87	82.7
38318	A0A5M9JVZ9	A0A423WGA7	82.7
38319	A0A5M9JVZ9	A0A3M2SL30	82.6
38320	A0A5M9JVZ9	A0A7C8IM37	82.6
38321	A0A5M9JVZ9	C7ZD82	82.4
38322	A0A5M9JVZ9	A0A428UCX7	82.4
38323	A0A5M9JVZ9	A0A428NE95	82.4
38324	A0A5M9JVZ9	A0A1Y2VR85	82.4
38325	A0A5M9JVZ9	A0A2P4ZJM8	82.4
38326	A0A5M9JVZ9	G9NP24	82.4
38327	A0A5M9JVZ9	A0A4R8R015	82.4
38328	A0A5M9JVZ9	A0A162MZU6	82.4
38329	A0A5M9JVZ9	N4VAA4	82.4
38330	A0A5M9JVZ9	A0A218ZHE2	82.2
38331	A0A5M9JVZ9	A0A4T0WKD8	82.2
38332	A0A5M9JVZ9	A0A166RI72	82.2
38333	A0A5M9JVZ9	J3PH24	82.1
38334	A0A5M9JVZ9	A0A1V1TC36	82.1
38335	A0A5M9JVZ9	W3XJD9	82.0
38336	A0A5M9JVZ9	A0A1G4BGG5	81.9
38337	A0A5M9JVZ9	A0A010RMG6	81.9
38338	A0A5M9JVZ9	A0A084GCK7	81.8
38339	A0A5M9JVZ9	A0A423XHQ7	81.8
38340	A0A5M9JVZ9	A0A163E1X7	81.8
38341	A0A5M9JVZ9	E3QV85	81.8
38342	A0A5M9JVZ9	A0A4U6X6L6	81.8
38343	A0A5M9JVZ9	A0A0G4KKU1	81.7
38344	A0A5M9JVZ9	A0A1B8AE72	81.7
38345	A0A5M9JVZ9	W7N4L9	81.7
38346	A0A5M9JVZ9	S0DVK4	81.7
38347	A0A5M9JVZ9	A0A395N9G7	81.7
38348	A0A5M9JVZ9	A0A2K0WVU4	81.7
38349	A0A5M9JVZ9	A0A6P8BIP6	81.7
38350	A0A5M9JVZ9	G4U5F6	81.7
38351	A0A5M9JVZ9	A0A2K1QGL6	81.7
38352	A0A5M9JVZ9	A0A0E0SDM0	81.6
38353	A0A5M9JVZ9	A0A2T4H210	81.6
38354	A0A5M9JVZ9	A0A0D2YGJ6	81.5
38355	A0A5M9JVZ9	G9N8S0	81.5
38356	A0A5M9JVZ9	F9F678	81.5
38357	A0A5M9JVZ9	A0A0F9XM87	81.5
38358	A0A5M9JVZ9	A0A2T3ZV55	81.5
38359	A0A5M9JVZ9	A0A2T3YX01	81.5
38360	A0A5M9JVZ9	N1S467	81.5
38361	A0A5M9JVZ9	X0CZJ3	81.5
38362	A0A5M9JVZ9	N4TXI0	81.5
38363	A0A5M9JVZ9	A0A2H3H306	81.5
38364	A0A5M9JVZ9	W9J4H7	81.5
38365	A0A5M9JVZ9	A0A4Z0YFK3	81.5
38366	A0A5M9JVZ9	H6BU34	81.5
38367	A0A5M9JVZ9	A0A4U0TJT0	81.5
38368	A0A5M9JVZ9	G4N5G7	81.5
38369	A0A5M9JVZ9	A0A3M9Y5X2	81.4
38370	A0A5M9JVZ9	A0A136J8S2	81.4
38371	A0A5M9JVZ9	A0A066X5A7	81.2
38372	A0A5M9JVZ9	A0A1L9SKB6	81.1
38373	A0A5M9JVZ9	A0A395TAD6	81.1
38374	A0A5M9JVZ9	F0X7T2	81.1
38375	A0A5M9JVZ9	A0A1Y2UY51	81.1
38376	A0A5M9JVZ9	G2R1V2	81.1
38377	A0A5M9JVZ9	A0A162IAZ2	81.0
38378	A0A5M9JVZ9	A0A0D2EK50	81.0
38379	A0A5M9JVZ9	W9YRP8	80.9
38380	A0A5M9JVZ9	R1EEN8	80.9
38381	A0A5M9JVZ9	A0A0D1ZSC5	80.9
38382	A0A5M9JVZ9	A0A2L2SPC1	80.9
38383	A0A5M9JVZ9	A0A1Y2WV54	80.9
38384	A0A5M9JVZ9	A0A1J9PEQ4	80.9
38385	A0A5M9JVZ9	A0A135V8D0	80.9
38386	A0A5M9JVZ9	A0A0D2CY69	80.8
38387	A0A5M9JVZ9	A0A0G2EW25	80.8
38388	A0A5M9JVZ9	A0A2N3N139	80.7
38389	A0A5M9JVZ9	A0A0D2L0R8	80.7
38390	A0A5M9JVZ9	W9X977	80.7
38391	A0A5M9JVZ9	A0A0D2JCG4	80.6
38392	A0A5M9JVZ9	A0A395N0T1	80.6
38393	A0A5M9JVZ9	A0A2P5HRC7	80.6
38394	A0A5M9JVZ9	Q2H3S5	80.6
38395	A0A5M9JVZ9	A0A2T3AAA4	80.6
38396	A0A5M9JVZ9	A0A0D2BJ30	80.5
38397	A0A5M9JVZ9	A0A395SP46	80.5
38398	A0A5M9JVZ9	A0A4Q4VBJ1	80.5
38399	A0A5M9JVZ9	A0A4Q4VQ69	80.3
38400	A0A5M9JVZ9	A0A072PRU7	80.3
38401	A0A5M9JVZ9	A0A4Q4TAX8	80.3
38402	A0A5M9JVZ9	A0A4Q4YUR7	80.3
38403	A0A5M9JVZ9	A0A074YNW2	80.3
38404	A0A5M9JVZ9	A0A178ZH86	80.2
38405	A0A5M9JVZ9	A0A1J9QW67	80.2
38406	A0A5M9JVZ9	A0A5N5D932	80.2
38407	A0A5M9JVZ9	A0A017SR18	80.2
38408	A0A5M9JVZ9	A0A1L9W0D4	80.2
38409	A0A5M9JVZ9	A0A150V9F0	80.0
38410	A0A5M9JVZ9	A0A4Q4UNX4	80.0
38411	A0A5M9JVZ9	A0A4V1XNJ5	80.0
38412	A0A5M9JVZ9	A0A074WF13	80.0
38413	A0A5M9JVZ9	A0A0D2DMY6	79.9
38414	A0A5M9JVZ9	A0A0D2F3N4	79.9
38415	A0A5M9JVZ9	A0A439D947	79.9
38416	A0A5M9JVZ9	S3D7K6	79.9
38417	A0A5M9JVZ9	A0A090CAV9	79.8
38418	A0A5M9JVZ9	A0A0D2CX58	79.8
38419	A0A5M9JVZ9	A0A7H8QPQ1	79.7
38420	A0A5M9JVZ9	A0A074W4F7	79.7
38421	A0A5M9JVZ9	G2XHT3	79.6
38422	A0A5M9JVZ9	W9Y7V1	79.6
38423	A0A5M9JVZ9	A0A0G2G1B8	79.5
38424	A0A5M9JVZ9	A0A2P7ZE34	79.5
38425	A0A5M9JVZ9	A0A2I2F6L9	79.5
38426	A0A5M9JVZ9	C9SS38	79.5
38427	A0A5M9JVZ9	A0A4Q4YSZ1	79.4
38428	A0A5M9JVZ9	W9W4X4	79.3
38429	A0A5M9JVZ9	A0A0N0NJ30	79.3
38430	A0A5M9JVZ9	A0A553HPK9	79.1
38431	A0A5M9JVZ9	W2S189	78.6
38432	A0A5M9JVZ9	M2YUV9	78.5
38433	A0A5M9JVZ9	A0A139GXZ0	77.9
38434	A0A5M9JVZ9	A0A1C1C6C4	77.4
38435	A0A5M9JVZ9	M3CF66	77.4
38436	A0A5M9JVZ9	A0A2S6C2B0	77.3
38437	A0A5M9JVZ9	A0A423W9P7	77.0
38438	A0A5M9JVZ9	A0A1V6UEN6	76.4
38439	A0A5M9JVZ9	A0A2I0RJV3	76.0
38440	A0A5M9JVZ9	Q2UNA0	75.8
38441	A0A5M9JVZ9	G2QME6	75.6
38442	A0A5M9JVZ9	W6Q7N2	71.2
38443	A0A5M9JVZ9	A0A165CTU6	53.0
38444	A0A5M9JVZ9	A0A074S3I4	52.2
38445	A0A5M9JVZ9	A0A4S8M4X0	51.7
38446	A0A5M9JVZ9	V2WB91	51.6
38447	A0A5M9JVZ9	A0A1M2VA28	51.5
38448	A0A5M9JVZ9	A0A2H3ETP7	51.5
38449	A0A5M9JVZ9	A0A165VRV2	51.4
38450	A0A5M9JVZ9	R7SWA7	51.3
38451	A0A5M9JVZ9	A0A4Q9PTL3	51.3
38452	A0A5M9JVZ9	A0A0D0CSB1	51.3
38453	A0A5M9JVZ9	A0A5N5QNB3	51.2
38454	A0A5M9JVZ9	D8PVH1	51.1
38455	A0A5M9JVZ9	A0A060SVX6	51.0
38456	A0A5M9JVZ9	A0A1J8PQ85	51.0
38457	A0A5M9JVZ9	M2PWC9	50.9
38458	A0A5M9JVZ9	A0A2H3BQD5	50.9
38459	A0A5M9JVZ9	A0A1Y2IML5	50.9
38460	A0A5M9JVZ9	A0A0C3NHS8	50.8
38461	A0A5M9JVZ9	A0A165F0M1	50.8
38462	A0A5M9JVZ9	A0A4R0RDJ8	50.8
38463	A0A5M9JVZ9	A0A409VUL1	50.8
38465	A0A5M9JVZ9	M5GCQ7	50.7
38466	A0A5M9JVZ9	A0A284QYF0	50.7
38467	A0A5M9JVZ9	K5WGG5	50.7
38468	A0A5M9JVZ9	A0A1Q3EBI7	50.7
38469	A0A5M9JVZ9	J4IBN1	50.7
38470	A0A5M9JVZ9	A0A165ILZ5	50.7
38471	A0A5M9JVZ9	A0A5C3KN19	50.7
38472	A0A5M9JVZ9	A0A2H3JSG5	50.7
38473	A0A5M9JVZ9	A0A5C3N508	50.6
38474	A0A5M9JVZ9	K5XK42	50.6
38475	A0A5M9JVZ9	A0A166GS67	50.5
38476	A0A5M9JVZ9	A0A5C3Q819	50.5
38477	A0A5M9JVZ9	A0A5E3X2T7	50.5
38478	A0A5M9JVZ9	W4JTB1	50.5
38479	A0A5M9JVZ9	A0A1B7NGS0	50.5
38480	A0A5M9JVZ9	A0A4S4MTI8	50.5
38481	A0A5M9JVZ9	A0A286U5Q1	50.5
38482	A0A5M9JVZ9	A0A0B7F5J3	50.5
38483	A0A5M9JVZ9	A0A371CLQ4	50.4
38484	A0A5M9JVZ9	A0A0D7BBW7	50.4
38485	A0A5M9JVZ9	A0A550CU55	50.4
38486	A0A5M9JVZ9	A0A1X6MWH7	50.4
38487	A0A5M9JVZ9	A0A2A9N9H1	50.4
38488	A0A5M9JVZ9	A0A0D2NCE0	50.4
38489	A0A5M9JVZ9	A0A5C3NW19	50.3
38490	A0A5M9JVZ9	F8Q303	50.2
38491	A0A5M9JVZ9	A0A165U9X1	50.1
38492	A0A5M9JVZ9	A0A164WSN9	50.1
38493	A0A5M9JVZ9	A0A166DDH7	50.1
38494	A0A5M9JVZ9	A0A167P4E4	50.1
38495	A0A5M9JVZ9	A0A0C9T9D2	50.1
38497	A0A5M9JVZ9	A0A5C3LYG0	50.0
38498	A0A5M9JVZ9	A0A5M3MJ52	49.9
38499	A0A5M9JVZ9	A0A0L6X0R2	49.9
38500	A0A5M9JVZ9	A0A0H2RJ10	49.9
38501	A0A5M9JVZ9	A0A2G8SRN5	49.9
38502	A0A5M9JVZ9	A0A401GA83	49.9
38503	A0A5M9JVZ9	A0A4Z0A149	49.9
38504	A0A5M9JVZ9	A0A369JI11	49.8
38505	A0A5M9JVZ9	S8FNA5	49.7
38506	A0A5M9JVZ9	A0A067PQ89	49.6
38507	A0A5M9JVZ9	A0A1Y2BZ16	49.6
38508	A0A5M9JVZ9	A0A5B1QN96	49.0
38509	A0A5M9JVZ9	A0A4Y9YV70	49.0
38510	A0A5M9JVZ9	A0A067N510	48.3
38511	A0A5M9JVZ9	A0A0C9T329	48.1
38512	A0A5M9JVZ9	A0A067SV84	48.1
38513	A0A5M9JVZ9	A0A4Y9YTF6	47.3
38514	M7UID6	G2XS59	99.6
38515	M7UID6	A0A4Y8D203	98.4
38516	M7UID6	A0A4Z1KC62	98.0
38517	M7UID6	A0A4Z1L148	96.8
38518	M7UID6	W9CNQ9	94.0
38519	M7UID6	A0A395IKF8	92.3
38520	M7UID6	H0ELG6	90.9
38521	M7UID6	A0A2S7P6M0	90.0
38522	M7UID6	A0A2S7QS87	89.7
38523	M7UID6	A0A1E1KHE7	89.2
38524	M7UID6	A0A5N6KBE6	86.8
38525	M7UID6	A0A370TVS3	86.6
38526	M7UID6	A0A559MAH0	86.2
38527	M7UID6	A0A517L855	85.1
38528	M7UID6	A0A6A6Y0P5	84.7
38529	M7UID6	A0A5N5KQM7	84.6
38530	M7UID6	A0A1J7JQ54	84.4
38531	M7UID6	A0A194UX87	84.1
38532	M7UID6	A0A3M2SL30	83.8
38533	M7UID6	A0A218ZHE2	83.8
38534	M7UID6	R8BGK6	83.8
38535	M7UID6	A0A428UCX7	83.7
38536	M7UID6	A0A428PAC1	83.5
38537	M7UID6	A0A2T4BTG5	83.4
38538	M7UID6	A0A428NE95	83.4
38539	M7UID6	A0A507B7L9	83.4
38540	M7UID6	G0RRS1	83.2
38541	M7UID6	A0A1Y2EKH6	83.2
38542	M7UID6	A0A423WGA7	83.2
38543	M7UID6	T0KZZ1	83.1
38544	M7UID6	C7ZD82	83.1
38545	M7UID6	A0A420Y6G0	83.1
38546	M7UID6	A0A175W4Q6	83.1
38547	M7UID6	L2FC28	83.0
38548	M7UID6	A0A5N5JXS7	82.9
38549	M7UID6	W3XJD9	82.9
38550	M7UID6	A0A423XHQ7	82.9
38551	M7UID6	G9NP24	82.6
38552	M7UID6	A0A5Q4BJR1	82.6
38553	M7UID6	A0A1W2TQY8	82.6
38554	M7UID6	A0A084GCK7	82.6
38555	M7UID6	A0A7C8IM37	82.5
38556	M7UID6	A0A1J9PEQ4	82.4
38557	M7UID6	A0A4Z0YFK3	82.3
38558	M7UID6	A0A1Y2VR85	82.3
38559	M7UID6	A0A2K1QGL6	82.3
38560	M7UID6	S0DVK4	82.2
38561	M7UID6	G9N8S0	82.2
38562	M7UID6	A0A2P4ZJM8	82.2
38563	M7UID6	A0A4U0TJT0	82.1
38564	M7UID6	A0A1V1TC36	82.0
38565	M7UID6	A0A1B8AE72	82.0
38566	M7UID6	N4VAA4	81.9
38567	M7UID6	A0A4R8R015	81.9
38568	M7UID6	A0A074YNW2	81.9
38569	M7UID6	A0A395N9G7	81.9
38570	M7UID6	A0A395TAD6	81.9
38571	M7UID6	X0CZJ3	81.9
38572	M7UID6	A0A0D2YGJ6	81.9
38573	M7UID6	A0A2K0WVU4	81.9
38574	M7UID6	N1S467	81.9
38575	M7UID6	A0A2T3ZV55	81.9
38576	M7UID6	F9F678	81.9
38577	M7UID6	F0X7T2	81.9
38578	M7UID6	A0A136J8S2	81.9
38579	M7UID6	A0A0E0SDM0	81.9
38580	M7UID6	W9J4H7	81.9
38581	M7UID6	N4TXI0	81.9
38582	M7UID6	A0A2T4H210	81.9
38583	M7UID6	A0A2H3H306	81.9
38584	M7UID6	A0A1L9SKB6	81.8
38585	M7UID6	A0A1Y2UY51	81.8
38586	M7UID6	A0A0C4E9L8	81.8
38587	M7UID6	A0A4T0WKD8	81.8
38588	M7UID6	A0A0F9XM87	81.7
38589	M7UID6	A0A2T3YX01	81.7
38590	M7UID6	W7N4L9	81.7
38591	M7UID6	A0A1Y2WV54	81.7
38592	M7UID6	A0A2T3AAA4	81.7
38593	M7UID6	A0A2P5HRC7	81.7
38594	M7UID6	A0A074WF13	81.7
38595	M7UID6	A0A162MZU6	81.6
38596	M7UID6	A0A166RI72	81.6
38597	M7UID6	A0A395N0T1	81.6
38598	M7UID6	J3PH24	81.5
38599	M7UID6	A0A010RMG6	81.5
38600	M7UID6	A0A4U6X6L6	81.5
38601	M7UID6	A0A1G4BGG5	81.5
38602	M7UID6	A0A163E1X7	81.5
38603	M7UID6	A0A162IAZ2	81.3
38604	M7UID6	A0A7H8QPQ1	81.2
38605	M7UID6	A0A2L2SPC1	81.1
38606	M7UID6	E3QV85	81.0
38607	M7UID6	A0A395SP46	81.0
38608	M7UID6	A0A2N3N139	81.0
38609	M7UID6	Q2H3S5	81.0
38610	M7UID6	H6BU34	80.9
38611	M7UID6	A0A6P8BIP6	80.9
38612	M7UID6	A0A0G2G1B8	80.9
38613	M7UID6	A0A2P7ZE34	80.8
38614	M7UID6	G4N5G7	80.7
38615	M7UID6	A0A066X5A7	80.7
38616	M7UID6	G2R1V2	80.7
38617	M7UID6	A0A0D1ZSC5	80.7
38618	M7UID6	G4U5F6	80.7
38619	M7UID6	A0A0D2L0R8	80.7
38620	M7UID6	A0A0D2CY69	80.7
38621	M7UID6	R1EEN8	80.6
38622	M7UID6	A0A2I2F6L9	80.5
38623	M7UID6	A0A439D947	80.5
38624	M7UID6	A0A135V8D0	80.4
38625	M7UID6	S3D7K6	80.4
38626	M7UID6	W9X977	80.4
38627	M7UID6	W9YRP8	80.3
38628	M7UID6	A0A4Q4VBJ1	80.2
38629	M7UID6	A0A178ZH86	80.2
38630	M7UID6	A0A0D2JCG4	80.2
38631	M7UID6	A0A5N5D932	80.2
38632	M7UID6	A0A0G2EW25	80.2
38633	M7UID6	A0A0G4KKU1	80.1
38634	M7UID6	A0A4Q4TAX8	80.1
38635	M7UID6	A0A4Q4YUR7	80.1
38636	M7UID6	A0A4Q4VQ69	80.1
38637	M7UID6	A0A0D2BJ30	80.1
38638	M7UID6	A0A0D2EK50	80.1
38639	M7UID6	A0A1J9QW67	80.0
38640	M7UID6	A0A150V9F0	79.9
38641	M7UID6	A0A072PRU7	79.9
38642	M7UID6	A0A1L9W0D4	79.8
38643	M7UID6	A0A017SR18	79.8
38644	M7UID6	A0A074W4F7	79.8
38645	M7UID6	A0A3M9Y5X2	79.8
38646	M7UID6	A0A4Q4UNX4	79.8
38647	M7UID6	A0A4V1XNJ5	79.8
38648	M7UID6	A0A0D2DMY6	79.8
38649	M7UID6	A0A0D2F3N4	79.6
38650	M7UID6	A0A0D2CX58	79.5
38651	M7UID6	W9W4X4	79.5
38652	M7UID6	A0A0N0NJ30	79.3
38653	M7UID6	A0A553HPK9	79.2
38654	M7UID6	A0A4Q4YSZ1	79.0
38655	M7UID6	W9Y7V1	78.8
38656	M7UID6	M2YUV9	78.8
38657	M7UID6	A0A090CAV9	78.5
38658	M7UID6	A0A2S6C2B0	78.2
38659	M7UID6	W2S189	78.2
38660	M7UID6	G2XHT3	78.2
38661	M7UID6	M3CF66	78.1
38662	M7UID6	A0A139GXZ0	78.0
38663	M7UID6	C9SS38	78.0
38664	M7UID6	A0A423W9P7	77.8
38665	M7UID6	A0A1V6UEN6	77.5
38666	M7UID6	A0A1C1C6C4	77.2
38667	M7UID6	Q2UNA0	77.0
38668	M7UID6	G2QME6	76.0
38669	M7UID6	A0A2I0RJV3	75.8
38670	M7UID6	W6Q7N2	72.8
38671	M7UID6	A0A165CTU6	53.0
38672	M7UID6	A0A5C3KN19	51.8
38673	M7UID6	A0A5N5QNB3	51.6
38674	M7UID6	V2WB91	51.6
38675	M7UID6	A0A0C3NHS8	51.6
38676	M7UID6	K5WGG5	51.5
38677	M7UID6	A0A4S8M4X0	51.4
38678	M7UID6	A0A165ILZ5	51.4
38679	M7UID6	A0A0D0CSB1	51.4
38680	M7UID6	M5GCQ7	51.3
38681	M7UID6	A0A1M2VA28	51.3
38682	M7UID6	A0A060SVX6	51.2
38683	M7UID6	A0A286U5Q1	51.2
38684	M7UID6	A0A2H3ETP7	51.0
38685	M7UID6	A0A074S3I4	51.0
38686	M7UID6	J4IBN1	51.0
38687	M7UID6	A0A409VUL1	51.0
38688	M7UID6	A0A1Q3EBI7	50.9
38689	M7UID6	A0A2H3JSG5	50.8
38690	M7UID6	A0A1J8PQ85	50.8
38691	M7UID6	A0A4S4MTI8	50.8
38692	M7UID6	A0A4Q9PTL3	50.8
38693	M7UID6	R7SWA7	50.8
38694	M7UID6	A0A2H3BQD5	50.7
38695	M7UID6	A0A165F0M1	50.7
38696	M7UID6	A0A4R0RDJ8	50.7
38697	M7UID6	A0A167P4E4	50.6
38698	M7UID6	M2PWC9	50.6
38699	M7UID6	A0A401GA83	50.6
38700	M7UID6	A0A5C3N508	50.6
38702	M7UID6	A0A1Y2IML5	50.6
38703	M7UID6	A0A165VRV2	50.5
38704	M7UID6	A0A1B7NGS0	50.5
38705	M7UID6	W4JTB1	50.5
